"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value"
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",1711.302
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",754.085
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",628.404
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",3937.293
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",3281.078
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",2372.379
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",1976.982
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",1564.915
"Asia Oriental: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",1304.095
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",9148.795
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",7623.996
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",8157.076
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",6797.563
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",23223.371
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",19352.809
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",14235.7
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",11863.084
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",8987.67
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",7489.725
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",25098.776
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",20915.647
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",14273.468
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",11894.557
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",10825.308
"Asia sudoriental y el Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",9021.09
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",8611.356
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",7176.13
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",8085.192
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",6737.66
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",20717.932
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",17264.943
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",12352.989
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",10294.157
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",8364.943
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",6970.786
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",20932.251
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",17443.542
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",11853.617
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",9878.014
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",9078.634
"Asia sudoriental y el Pacífico: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",7565.528
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",362.334
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",301.945
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",159.867
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",133.222
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",2195.399
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",1829.499
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",1648.7
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",1373.917
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",546.699
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",455.583
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",3423.605
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",2853.004
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",1972.573
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",1643.811
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",1451.031
"Asia sudoriental y el Pacífico: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",1209.193
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",175.104
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",145.92
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",-87.984
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",-73.32
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",310.04
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",258.366
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",234.012
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",195.01
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",76.028
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",63.357
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",742.921
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",619.101
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",447.278
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",372.732
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",295.643
"Asia sudoriental y el Pacífico: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",246.369
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",8898.422
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",7415.351
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",8174.163
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",6811.803
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",22791.285
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",18992.738
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",13959.545
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",11632.955
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",8831.74
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",7359.783
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",24455.181
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",20379.317
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",13917.277
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",11597.731
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",10537.904
"Asia Sudoriental","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",8781.587
"Islas del Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",250.373
"Islas del Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",208.644
"Islas del Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",-17.087
"Islas del Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",-14.24
"Islas del Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",432.086
"Islas del Pacífico","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",360.071
